timestamp,leg_left_hip_roll_joint,leg_left_hip_yaw_joint,leg_left_hip_pitch_joint,leg_left_knee_pitch_joint,leg_left_ankle_pitch_joint,leg_left_ankle_roll_joint,leg_right_hip_roll_joint,leg_right_hip_yaw_joint,leg_right_hip_pitch_joint,leg_right_knee_pitch_joint,leg_right_ankle_pitch_joint,leg_right_ankle_roll_joint
1764303145.4587023,0.2213171422481537,-0.04348515346646309,-0.39112600684165955,1.074739933013916,-0.39559802412986755,-0.044688571244478226,-0.06665390729904175,-0.11380875110626221,-0.3360883295536041,0.5876225233078003,-0.7381272315979004,0.01028480939567089
1764303145.499108,0.1421280801296234,-0.12437546253204346,-0.5208717584609985,1.2828274965286255,-0.20460057258605957,-0.22554999589920044,-0.03800147399306297,-0.22114446759223938,-0.28317517042160034,0.5601837038993835,-0.7217057943344116,-0.09990044683218002
1764303145.5396237,0.05296396091580391,-0.1668010950088501,-0.7770818471908569,1.522462248802185,-0.1393088698387146,-0.2372080385684967,-0.08822572231292725,-0.3656631410121918,-0.15357209742069244,0.5691986083984375,-0.5696682929992676,-0.196694016456604
1764303145.580012,0.0723007544875145,0.05183795094490051,-0.7938166856765747,1.2205461263656616,-0.8083369731903076,-0.02386411651968956,-0.14209459722042084,-0.25342217087745667,-0.16862663626670837,0.8853242993354797,-0.6173784732818604,-0.19165894389152527
1764303145.6205156,0.14540065824985504,0.0035091033205389977,-0.6343669891357422,0.848129391670227,-0.6507826447486877,-0.07142926752567291,-0.1842198669910431,-0.12139976769685745,-0.1825712025165558,0.9179535508155823,-0.608858585357666,-0.10803265124559402
1764303145.6610346,0.05030062422156334,-0.060118746012449265,-0.36607199907302856,0.6405133605003357,-0.6923139095306396,-0.04578540474176407,-0.19800113141536713,0.06770550459623337,-0.25107234716415405,0.9471720457077026,-0.5168267488479614,-0.02250201441347599
1764303145.7014658,0.0047865137457847595,0.052612900733947754,-0.27731725573539734,0.5954996943473816,-0.7568622827529907,-0.019732492044568062,-0.17382636666297913,0.1082281693816185,-0.4367656111717224,1.150660753250122,-0.3593387305736542,0.07191860675811768
1764303145.7420478,0.0022038444876670837,0.15408070385456085,-0.2857309579849243,0.5071588158607483,-0.7054815292358398,0.07397498190402985,-0.11452643573284149,0.23593342304229736,-0.5211477875709534,1.3452167510986328,-0.15943753719329834,0.19297778606414795
1764303145.7824826,0.07811368256807327,0.3666914701461792,-0.21742010116577148,0.5196042060852051,-0.5876239538192749,0.19601978361606598,-0.03631732240319252,0.24309435486793518,-0.6891248822212219,1.5250623226165771,-0.05244535207748413,0.31440529227256775
1764303145.823001,0.18336129188537598,0.3198222219944,-0.24358439445495605,0.9006588459014893,-0.5645189881324768,0.16729871928691864,-0.10844683647155762,-0.07614251971244812,-0.8100473880767822,1.2439253330230713,-0.7876926064491272,0.04040674865245819
1764303145.8635154,0.24395045638084412,0.12349296361207962,-0.23893557488918304,1.0181926488876343,-0.6104371547698975,0.16408321261405945,-0.16890591382980347,-0.017886877059936523,-0.6669484376907349,0.8444018363952637,-0.6741424798965454,0.04722295701503754
